# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Mar 19 21:58:06 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbperstr < 10
# CONSTRAINT:  and pl_radjstr > 0.8
# CONSTRAINT:  and pl_bmassjstr between 0.3 and 11
# CONSTRAINT:  and pl_eqtstr between 1000 and 3000)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
CoRoT-20 b,CoRoT-20,0,1,2,Transit,2011,CoRoT,Published Confirmed,0,<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>,9.24318000000,0.00000900000,-0.00000900000,0,0.0891000000,0.0038000000,-0.0038000000,0,11.20900000,2.01762000,-2.35389000,0,1.00000000,0.18000000,-0.21000000,0,1315.81620000,114.41880000,-95.34900000,0,4.14000000,0.36000000,-0.30000000,0,Mass,,,,,,,,,1024.00,16.00,-16.00,0,0,<a refstr=RAETZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.483..824R/abstract target=ref>Raetz et al. 2019</a>,,,,,,1.160000,0.150000,-0.200000,0,1.100000,0.100000,-0.100000,0,,,,,,4.350000,0.110000,-0.140000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h30m52.90s,97.7204249,+00d13m36.82s,0.2268931,844.06100000,24.17100000,-22.88300000,14.6300000,0.0920000,-0.0920000,12.5130000,0.0290000,-0.0290000,14.4686000,0.0004120,-0.0004120,2019-10-04,2019-02,2019-10-10
CoRoT-6 b,CoRoT-6,0,1,1,Transit,2009,CoRoT,Published Confirmed,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,8.88659300000,0.00000400000,-0.00000400000,0,0.0855000000,0.0017000000,-0.0017000000,0,13.28266500,0.47077800,-0.47077800,0,1.18500000,0.04200000,-0.04200000,0,940.77680000,108.06220000,-108.06220000,0,2.96000000,0.34000000,-0.34000000,0,Mass,,,,,,,,,1025.00,16.00,-16.00,0,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,,6090.00,70.00,-70.00,0,1.043000,0.030000,-0.030000,0,1.054000,0.064000,-0.064000,0,-0.2000,0.1000,-0.1000,0,[Fe/H],4.425000,0.022000,-0.022000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h44m17.41s,281.0725563,+06d39m47.54s,6.6632062,645.29400000,12.45300000,-11.99700000,13.9610000,0.0690000,-0.0690000,12.1190000,0.0240000,-0.0240000,13.7459000,0.0004960,-0.0004960,2016-01-12,2011-11,2016-01-14
HAT-P-68 b,HAT-P-68,1,1,1,Transit,2020,HATNet,Published Confirmed,0,<a refstr=LINDOR_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...64L/abstract target=ref>Lindor et al. 2021</a>,2.29840551000,0.00000052000,-0.00000052000,0,0.0299600000,0.0004300000,-0.0001200000,0,12.01604800,0.13450800,-0.13450800,0,1.07200000,0.01200000,-0.01200000,0,230.10892000,13.66669000,-13.66669000,0,0.72400000,0.04300000,-0.04300000,0,Mass,0.041000,,,1,184.8000,5.9000,-5.9000,0,1027.80,8.20,-8.20,0,0,<a refstr=LINDOR_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...64L/abstract target=ref>Lindor et al. 2021</a>,K,4508.00,43.00,-43.00,0,0.670100,0.004100,-0.003200,0,0.678500,0.029900,-0.007900,0,-0.0590,0.0360,-0.0360,0,[Fe/H],4.615000,0.013000,-0.013000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h53m55.96s,118.4831501,+23d56m17.59s,23.9382192,202.15200000,0.95300000,-0.94300000,13.8020000,0.1260000,-0.1260000,11.0190000,0.0180000,-0.0180000,13.5442000,0.0006570,-0.0006570,2020-12-10,2021-02,2020-12-17
OGLE-TR-111 b,OGLE-TR-111,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,4.01444790000,0.00000410000,-0.00000410000,0,0.0465100000,0.0011100000,-0.0011100000,0,12.07209300,0.81825700,-0.81825700,0,1.07700000,0.07300000,-0.07300000,0,171.62820000,31.78300000,-31.78300000,0,0.54000000,0.10000000,-0.10000000,0,Mass,,,,,,,,,1034.00,28.00,-28.00,0,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,,5044.00,83.00,-83.00,0,0.842000,0.043000,-0.043000,0,0.833000,0.060000,-0.060000,0,0.1900,0.0700,-0.0700,0,[Fe/H],4.508000,0.044000,-0.044000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h53m17.79s,163.3241150,-61d24m20.51s,-61.4056976,1068.33000000,64.79500000,-64.79500000,16.7070000,0.5840000,-0.5840000,14.1120000,0.0820000,-0.0820000,16.5277000,0.0007520,-0.0007520,2016-02-24,2010-11,2016-01-14
TOI-5300 b,TOI-5300,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=FRENSCH_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250604923F/abstract target=ref>Frensch et al. 2025</a>,2.26219600000,0.00000300000,-0.00000300000,0,0.0295000000,0.0003000000,-0.0003000000,0,9.86390302,0.89671846,-0.89671846,0,0.88000000,0.08000000,-0.08000000,0,190.69704420,31.78284070,-31.78284070,0,0.60000000,0.10000000,-0.10000000,0,Mass,0.000000,,,0,198.0000,6.0000,-6.0000,0,1043.00,67.00,-66.00,0,0,<a refstr=FRENSCH_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250604923F/abstract target=ref>Frensch et al. 2025</a>,K4 V,4610.00,207.00,-207.00,0,0.650000,0.060000,-0.060000,0,0.670000,0.020000,-0.020000,0,-0.1700,0.0700,-0.0700,0,[Fe/H],4.640000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h45m55.47s,356.4811370,+00d27m31.67s,0.4587978,162.51000000,0.82400000,-0.81700000,13.8690000,0.2630000,-0.2630000,10.5680000,0.0210000,-0.0210000,13.2333000,0.0007350,-0.0007350,2025-06-11,2025-06,2025-06-11
WASP-53 b,WASP-53,1,1,2,Transit,2017,Multiple Facilities,Published Confirmed,0,<a refstr=TRIAUD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.467.1714T/abstract target=ref>Triaud et al. 2017</a>,3.30984430000,0.00000200000,-0.00000200000,0,0.0410100000,0.0008300000,-0.0009100000,0,12.03846600,0.41473300,-0.41473300,0,1.07400000,0.03700000,-0.03700000,0,677.61356000,29.24036000,-29.87602000,0,2.13200000,0.09200000,-0.09400000,0,Mass,0.030000,,,1,,,,,1053.00,16.00,-16.00,0,0,<a refstr=TRIAUD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.467.1714T/abstract target=ref>Triaud et al. 2017</a>,,4953.00,60.00,-60.00,0,0.798000,0.023000,-0.023000,0,0.839000,0.054000,-0.054000,0,0.2200,0.1100,-0.1100,0,[Fe/H],4.553000,0.019000,-0.020000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h07m38.20s,31.9091639,-20d39m42.63s,-20.6618430,201.33800000,1.38000000,-1.36200000,12.5910000,0.0690000,-0.0690000,10.3900000,0.0230000,-0.0230000,12.3473000,0.0003290,-0.0003290,2017-01-31,2017-05,2017-02-02
CoRoT-4 b,CoRoT-4,0,1,1,Transit,2008,CoRoT,Published Confirmed,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,9.20205000000,0.00037000000,-0.00037000000,0,0.0912000000,0.0012600000,-0.0013100000,0,13.00244000,1.30024400,-0.47077800,0,1.16000000,0.11600000,-0.04200000,0,232.33373000,22.88376000,-23.51942000,0,0.73100000,0.07200000,-0.07400000,0,Mass,,,,,,,,,1058.00,42.00,-17.00,0,0,<a refstr=SOUTHWORTH_2011 href=https://ui.adsabs.harvard.edu/abs/2011MNRAS.417.2166S/abstract target=ref>Southworth 2011</a>,,6190.00,60.00,-60.00,0,1.147500,0.092600,-0.033300,0,1.194000,0.049000,-0.050000,0,0.0500,0.0700,-0.0700,0,[Fe/H],4.395900,0.023900,-0.067900,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h48m46.71s,102.1946233,-00d40m22.03s,-0.6727861,726.41200000,15.18100000,-14.58200000,13.6520000,0.0920000,-0.0920000,12.2880000,0.0300000,-0.0300000,13.5613000,0.0003540,-0.0003540,2016-01-12,2011-11,2016-01-14
TOI-3288 b,TOI-3288,1,2,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=FRENSCH_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251011703F/abstract target=ref>Frensch et al. 2025</a>,1.43386350000,0.00000040000,-0.00000040000,0,0.0215000000,0.0001000000,-0.0001000000,0,11.20898070,0.33626942,-0.33626942,0,1.00000000,0.03000000,-0.03000000,0,670.61793877,25.42627256,-25.42627256,0,2.11000000,0.08000000,-0.08000000,0,Mass,0.000000,,,0,239.0000,7.0000,-7.0000,0,1059.00,21.00,-21.00,0,0,<a refstr=FRENSCH_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251011703F/abstract target=ref>Frensch et al. 2025</a>,K9 V,3933.00,48.00,-48.00,0,0.670000,0.020000,-0.020000,0,0.640000,0.010000,-0.010000,0,0.2700,0.1300,-0.1300,0,[Fe/H],4.658000,0.003000,-0.004000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h48m26.48s,297.1103158,-43d01m04.80s,-43.0180008,200.50000000,1.55050000,-1.55050000,14.9790000,0.1950000,-0.1950000,11.2010000,0.0260000,-0.0260000,14.2497000,0.0005020,-0.0005020,2026-01-15,2025-10,2026-01-15
Kepler-428 b,Kepler-428,1,1,1,Transit,2014,Kepler,Published Confirmed,0,<a refstr=H_EACUTE_BRARD_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...572A..93H/abstract target=ref>H&eacute;brard et al. 2014</a>,3.52563254000,0.00000015000,-0.00000015000,0,0.0433000000,0.0009000000,-0.0009000000,0,12.11000000,0.34000000,-0.34000000,0,1.08000000,0.03000000,-0.03000000,0,403.63000000,60.39000000,-60.39000000,0,1.27000000,0.19000000,-0.19000000,0,Mass,0.220000,,,1,,,,,1070.00,25.00,-25.00,0,0,<a refstr=H_EACUTE_BRARD_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...572A..93H/abstract target=ref>H&eacute;brard et al. 2014</a>,K1 V,5150.00,100.00,-100.00,0,0.800000,0.020000,-0.020000,0,0.870000,0.050000,-0.050000,0,0.0900,0.1700,-0.1700,0,[Fe/H],4.571000,0.011000,-0.011000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m19.62s,290.5817432,+40d34m38.32s,40.5773106,686.28400000,15.43100000,-15.43100000,15.3620000,0.0350000,-0.0350000,13.2340000,0.0330000,-0.0330000,15.2218000,0.0003750,-0.0003750,2014-10-03,2014-12,2014-10-03
CoRoT-4 b,CoRoT-4,1,1,1,Transit,2008,CoRoT,Published Confirmed,0,<a refstr=MOUTOU_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...488L..47M/abstract target=ref> Moutou et al. 2008 </a>,9.20205000000,0.00037000000,-0.00037000000,0,0.0900000000,0.0010000000,-0.0010000000,0,13.34000000,0.67000000,-0.56000000,0,1.19000000,0.06000000,-0.05000000,0,228.83000000,25.43000000,-25.43000000,0,0.72000000,0.08000000,-0.08000000,0,Mass,0.000000,0.100000,-0.100000,0,,,,,1074.00,19.00,-19.00,0,0,<a refstr=MOUTOU_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...488L..47M/abstract target=ref> Moutou et al. 2008 </a>,,6190.00,60.00,-60.00,0,1.170000,0.010000,-0.030000,0,1.160000,0.030000,-0.020000,0,,,,,,4.410000,0.050000,-0.050000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h48m46.71s,102.1946233,-00d40m22.03s,-0.6727861,726.41200000,15.18100000,-14.58200000,13.6520000,0.0920000,-0.0920000,12.2880000,0.0300000,-0.0300000,13.5613000,0.0003540,-0.0003540,2025-06-26,2008-09,2014-05-14
TOI-4145 A b,TOI-4145 A,1,2,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,4.06644280000,0.00000580000,-0.00000580000,0,0.0482300000,0.0007500000,-0.0007900000,0,13.30506009,0.35868738,-0.34747840,0,1.18700000,0.03200000,-0.03100000,0,136.66621501,41.31769291,-41.31769291,0,0.43000000,0.13000000,-0.13000000,0,Mass,0.000000,,,0,223.0000,16.0000,-13.0000,0,1074.00,19.00,-16.00,0,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,,5281.00,86.00,-76.00,0,0.859000,0.018000,-0.017000,0,0.905000,0.043000,-0.044000,0,0.1680,0.0840,-0.0870,0,[Fe/H],4.526000,0.020000,-0.021000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h37m43.14s,39.4297435,+80d16m02.58s,80.2673838,205.38700000,1.19700000,-1.18400000,12.0840000,0.0250000,-0.0250000,10.2860000,0.0210000,-0.0210000,12.0572000,0.0002630,-0.0002630,2023-02-27,2023-03,2023-02-27
K2-29 b,K2-29,0,2,1,Transit,2016,K2,Published Confirmed,0,<a refstr=JOHNSON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151..171J/abstract target=ref>Johnson et al. 2016</a>,3.25892630000,0.00000150000,-0.00000150000,0,0.0409700000,0.0006400000,-0.0006400000,0,11.20900000,0.79583900,-0.75100300,0,1.00000000,0.07100000,-0.06700000,0,194.82979000,8.58141000,-8.26358000,0,0.61300000,0.02700000,-0.02600000,0,Mass,0.084000,0.032000,-0.023000,0,,,,,1076.00,31.00,-30.00,0,0,<a refstr=JOHNSON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151..171J/abstract target=ref>Johnson et al. 2016</a>,K1 V,5222.00,40.00,-40.00,0,0.748000,0.045000,-0.042000,0,0.864000,0.041000,-0.039000,0,0.0000,0.0500,-0.0500,0,[Fe/H],4.626000,0.046000,-0.047000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h10m40.90s,62.6704220,+24d24m05.96s,24.4016558,178.47500000,1.32000000,-1.30100000,12.5320000,0.1030000,-0.1030000,10.0620000,0.0340000,-0.0340000,12.2008000,0.0003750,-0.0003750,2016-04-13,2016-06,2016-04-14
Kepler-74 b,Kepler-74,1,1,1,Transit,2013,Kepler,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A..85B/abstract target=ref>Bonomo et al. 2015</a>,7.34071100000,0.00000600000,-0.00000600000,0,0.0781000000,0.0007000000,-0.0007000000,0,10.76000000,0.22000000,-0.22000000,0,0.96000000,0.02000000,-0.02000000,0,200.22000000,38.14000000,-38.14000000,0,0.63000000,0.12000000,-0.12000000,0,Mass,0.000000,,,0,,,,,1078.00,19.00,-19.00,0,0,<a refstr=BONOMO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A..85B/abstract target=ref>Bonomo et al. 2015</a>,F8 V,6000.00,100.00,-100.00,0,1.120000,0.040000,-0.040000,0,1.180000,0.040000,-0.040000,0,0.4200,0.1100,-0.1100,0,[Fe/H],4.440000,0.010000,-0.010000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h32m22.21s,293.0925275,+41d21m19.83s,41.3555095,1177.55000000,28.48500000,-28.48500000,14.4870000,0.0920000,-0.0920000,12.9580000,0.0330000,-0.0330000,14.3652000,0.0002620,-0.0002620,2015-01-29,2015-03,2015-01-29
TOI-2416 b,TOI-2416,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=EBERHARDT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..271E/abstract target=ref>Eberhardt et al. 2023</a>,8.27547900000,0.00000900000,-0.00000900000,0,0.0831000000,0.0007000000,-0.0007000000,0,9.86390302,0.22417961,-0.22417961,0,0.88000000,0.02000000,-0.02000000,0,953.48522100,31.78284070,-28.60455663,0,3.00000000,0.10000000,-0.09000000,0,Mass,0.320000,0.020000,-0.020000,0,,,,,1080.00,10.00,-10.00,0,0,<a refstr=EBERHARDT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..271E/abstract target=ref>Eberhardt et al. 2023</a>,,5808.00,80.00,-80.00,0,1.236000,0.018000,-0.018000,0,1.118000,0.029000,-0.027000,0,0.3200,0.0500,-0.0500,0,[Fe/H],4.303000,0.019000,-0.020000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h49m21.35s,57.3389409,-60d47m13.87s,-60.7871861,557.73300000,6.06200000,-5.93500000,13.0190000,0.1370000,-0.1370000,11.5110000,0.0240000,-0.0240000,12.8909000,0.0003240,-0.0003240,2023-12-14,2023-12,2023-12-14
K2-30 b,K2-30,1,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=JOHNSON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151..171J/abstract target=ref>Johnson et al. 2016</a>,4.09850300000,0.00001100000,-0.00001100000,0,0.0483900000,0.0007600000,-0.0007600000,0,11.64615100,0.56045000,-0.57165900,0,1.03900000,0.05000000,-0.05100000,0,184.02357000,8.89924000,-8.58141000,0,0.57900000,0.02800000,-0.02700000,0,Mass,0.000000,,,0,,,,,1092.00,19.00,-20.00,0,0,<a refstr=JOHNSON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151..171J/abstract target=ref>Johnson et al. 2016</a>,G6 V,5425.00,40.00,-40.00,0,0.844000,0.032000,-0.032000,0,0.900000,0.043000,-0.042000,0,-0.1500,0.0500,-0.0500,0,[Fe/H],4.540000,0.029000,-0.027000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h29m22.09s,52.3420548,+22d17m57.66s,22.2993491,333.04200000,3.02100000,-2.96800000,13.5470000,0.0920000,-0.0920000,11.0880000,0.0200000,-0.0200000,13.2056000,0.0003980,-0.0003980,2016-04-13,2016-06,2016-04-14
